subelement	bin_id	source_id	source_genome	start	stop	length	avg_rank	num_genomes	S_Abortusovis_SR44	S_Agona_SL483	S_Bongori_NCTC12419	S_Choleraesuis_SCB67	S_Dublin_CT02021853	S_Enteritidis_P125109	S_Gallinarum_28791	S_Gall_Pullorum_RKS5078	S_Heidelberg_SL476	S_Newport_SL254	S_ParatyphiA_AKU12601	S_ParatyphiA_ATCC9150	S_ParatyphiB_SPB7	S_ParatyphiC_RKS4594	S_Schwarzengrund_CVM19633	S_Typhimurium_LT2	S_Typhimurium_SL1344	S_Typhimurium_ST313_AGEnt	S_Typhi_CT18	S_Typhi_Ty2
bin556_se00004	bin556	S_Typhi_CT18_accessory_0136_length_1395	S_Typhi_CT18	394	866	473	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin556_se00005	bin556	S_Typhi_CT18_accessory_0136_length_1395	S_Typhi_CT18	867	912	46	NA	17	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin556_se00006	bin556	S_Typhi_CT18_accessory_0136_length_1395	S_Typhi_CT18	913	1395	483	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin557_se00001	bin557	S_Bongori_NCTC12419_accessory_0417_length_1376	S_Bongori_NCTC12419	1	136	136	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin557_se00002	bin557	S_Bongori_NCTC12419_accessory_0417_length_1376	S_Bongori_NCTC12419	137	1373	1237	NA	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin557_se00003	bin557	S_Bongori_NCTC12419_accessory_0417_length_1376	S_Bongori_NCTC12419	1374	1376	3	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin558_se00001	bin558	S_Typhimurium_ST313_AGEnt_accessory_0237_length_2995	S_Typhimurium_ST313_AGEnt	1	1373	1373	NA	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
bin559_se00001	bin559	S_Abortusovis_SR44_AGEnt_accessory_0355_length_1750	S_Abortusovis_SR44	1	1370	1370	NA	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin560_se00001	bin560	S_Bongori_NCTC12419_accessory_0267_length_1367	S_Bongori_NCTC12419	1	1367	1367	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin561_se00001	bin561	S_Typhi_CT18_accessory_0218_length_55888	S_Typhi_CT18	1	1366	1366	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin562_se00001	bin562	S_Typhi_CT18_accessory_0034_length_58121	S_Typhi_CT18	1	1087	1087	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin562_se00002	bin562	S_Typhi_CT18_accessory_0034_length_58121	S_Typhi_CT18	1088	1098	11	NA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
bin562_se00003	bin562	S_Typhi_CT18_accessory_0034_length_58121	S_Typhi_CT18	1099	1361	263	NA	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
bin563_se00001	bin563	S_Typhimurium_SL1344_accessory_0297_length_51138	S_Typhimurium_SL1344	1	1353	1353	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bin564_se00001	bin564	S_Bongori_NCTC12419_accessory_0174_length_1347	S_Bongori_NCTC12419	1	1346	1346	NA	19	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
bin564_se00002	bin564	S_Bongori_NCTC12419_accessory_0174_length_1347	S_Bongori_NCTC12419	1347	1347	1	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin565_se00001	bin565	S_Agona_SL483_accessory_0185_length_1343	S_Agona_SL483	1	1343	1343	NA	17	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
bin566_se00001	bin566	S_Abortusovis_SR44_AGEnt_accessory_0260_length_1341	S_Abortusovis_SR44	1	282	282	NA	17	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1
bin566_se00002	bin566	S_Abortusovis_SR44_AGEnt_accessory_0260_length_1341	S_Abortusovis_SR44	283	328	46	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin566_se00003	bin566	S_Abortusovis_SR44_AGEnt_accessory_0260_length_1341	S_Abortusovis_SR44	329	914	586	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin566_se00004	bin566	S_Abortusovis_SR44_AGEnt_accessory_0260_length_1341	S_Abortusovis_SR44	915	1341	427	NA	7	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0
bin567_se00001	bin567	S_Bongori_NCTC12419_accessory_0251_length_1336	S_Bongori_NCTC12419	1	1336	1336	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin568_se00001	bin568	S_Heidelberg_SL476_accessory_0518_length_66766	S_Heidelberg_SL476	1	1335	1335	NA	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bin569_se00001	bin569	S_Newport_SL254_accessory_0221_length_11026	S_Newport_SL254	1	103	103	NA	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
bin569_se00002	bin569	S_Newport_SL254_accessory_0221_length_11026	S_Newport_SL254	104	1334	1231	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin570_se00001	bin570	S_Choleraesuis_SCB67_accessory_0035_length_64066	S_Choleraesuis_SCB67	1	146	146	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin570_se00002	bin570	S_Choleraesuis_SCB67_accessory_0035_length_64066	S_Choleraesuis_SCB67	147	209	63	NA	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin570_se00003	bin570	S_Choleraesuis_SCB67_accessory_0035_length_64066	S_Choleraesuis_SCB67	210	218	9	NA	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin570_se00004	bin570	S_Choleraesuis_SCB67_accessory_0035_length_64066	S_Choleraesuis_SCB67	219	301	83	NA	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin570_se00005	bin570	S_Choleraesuis_SCB67_accessory_0035_length_64066	S_Choleraesuis_SCB67	302	603	302	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin570_se00006	bin570	S_Choleraesuis_SCB67_accessory_0035_length_64066	S_Choleraesuis_SCB67	604	1327	724	NA	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin571_se00001	bin571	S_Agona_SL483_accessory_0023_length_1323	S_Agona_SL483	1	1323	1323	NA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin572_se00001	bin572	S_ParatyphiA_AKU12601_accessory_0315_length_10086	S_ParatyphiA_AKU12601	1	1317	1317	NA	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin573_se00001	bin573	S_ParatyphiA_AKU12601_accessory_0267_length_3558	S_ParatyphiA_AKU12601	1	1	1	NA	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin573_se00002	bin573	S_ParatyphiA_AKU12601_accessory_0267_length_3558	S_ParatyphiA_AKU12601	2	1310	1309	NA	7	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1
bin573_se00003	bin573	S_ParatyphiA_AKU12601_accessory_0267_length_3558	S_ParatyphiA_AKU12601	1311	1316	6	NA	6	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1
bin574_se00001	bin574	S_Typhimurium_SL1344_accessory_0302_length_10908	S_Typhimurium_SL1344	1	1314	1314	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bin575_se00001	bin575	S_Agona_SL483_accessory_0243_length_1313	S_Agona_SL483	1	3	3	NA	12	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0
bin575_se00002	bin575	S_Agona_SL483_accessory_0243_length_1313	S_Agona_SL483	4	1113	1110	NA	17	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
bin575_se00003	bin575	S_Agona_SL483_accessory_0243_length_1313	S_Agona_SL483	1114	1131	18	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
bin575_se00004	bin575	S_Agona_SL483_accessory_0243_length_1313	S_Agona_SL483	1132	1308	177	NA	16	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1
bin575_se00005	bin575	S_Agona_SL483_accessory_0243_length_1313	S_Agona_SL483	1309	1313	5	NA	9	0	1	0	1	1	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0
bin576_se00001	bin576	S_ParatyphiC_RKS4594_accessory_0552_length_55414	S_ParatyphiC_RKS4594	1	1313	1313	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin577_se00001	bin577	S_Newport_SL254_accessory_0158_length_1307	S_Newport_SL254	1	3	3	NA	5	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0
bin577_se00002	bin577	S_Newport_SL254_accessory_0158_length_1307	S_Newport_SL254	4	95	92	NA	11	0	0	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0
bin577_se00003	bin577	S_Newport_SL254_accessory_0158_length_1307	S_Newport_SL254	96	397	302	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin577_se00004	bin577	S_Newport_SL254_accessory_0158_length_1307	S_Newport_SL254	398	1307	910	NA	15	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1
bin578_se00001	bin578	S_Agona_SL483_accessory_0192_length_1306	S_Agona_SL483	1	15	15	NA	16	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
bin578_se00002	bin578	S_Agona_SL483_accessory_0192_length_1306	S_Agona_SL483	16	154	139	NA	18	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin578_se00003	bin578	S_Agona_SL483_accessory_0192_length_1306	S_Agona_SL483	155	1306	1152	NA	17	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin579_se00001	bin579	S_Agona_SL483_accessory_0240_length_4291	S_Agona_SL483	1	1306	1306	NA	5	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin580_se00001	bin580	S_Abortusovis_SR44_AGEnt_accessory_0212_length_1305	S_Abortusovis_SR44	1	1305	1305	NA	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin581_se00001	bin581	S_Schwarzengrund_CVM19633_accessory_0244_length_20448	S_Schwarzengrund_CVM19633	1	1305	1305	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin582_se00001	bin582	S_Bongori_NCTC12419_accessory_0177_length_1304	S_Bongori_NCTC12419	1	1304	1304	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin583_se00001	bin583	S_Choleraesuis_SCB67_accessory_0284_length_1303	S_Choleraesuis_SCB67	1	915	915	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin583_se00002	bin583	S_Choleraesuis_SCB67_accessory_0284_length_1303	S_Choleraesuis_SCB67	916	1303	388	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin584_se00001	bin584	S_Choleraesuis_SCB67_accessory_0035_length_64066	S_Choleraesuis_SCB67	1	803	803	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin584_se00002	bin584	S_Choleraesuis_SCB67_accessory_0035_length_64066	S_Choleraesuis_SCB67	804	815	12	NA	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
bin584_se00003	bin584	S_Choleraesuis_SCB67_accessory_0035_length_64066	S_Choleraesuis_SCB67	816	977	162	NA	4	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
bin584_se00004	bin584	S_Choleraesuis_SCB67_accessory_0035_length_64066	S_Choleraesuis_SCB67	978	1302	325	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin585_se00001	bin585	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	1	107	107	NA	3	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
bin585_se00002	bin585	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	108	271	164	NA	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
bin585_se00003	bin585	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	272	1187	916	NA	3	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
bin585_se00004	bin585	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	1188	1189	2	NA	4	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
bin585_se00005	bin585	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	1190	1196	7	NA	11	0	1	0	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0
bin585_se00006	bin585	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	1197	1300	104	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin586_se00001	bin586	S_Heidelberg_SL476_accessory_0476_length_1299	S_Heidelberg_SL476	1	5	5	NA	15	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1
bin586_se00002	bin586	S_Heidelberg_SL476_accessory_0476_length_1299	S_Heidelberg_SL476	6	226	221	NA	16	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1
bin586_se00003	bin586	S_Heidelberg_SL476_accessory_0476_length_1299	S_Heidelberg_SL476	227	1133	907	NA	8	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0
bin586_se00004	bin586	S_Heidelberg_SL476_accessory_0476_length_1299	S_Heidelberg_SL476	1134	1299	166	NA	7	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
bin587_se00001	bin587	S_Schwarzengrund_CVM19633_accessory_0001_length_110227	S_Schwarzengrund_CVM19633	1	1045	1045	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin587_se00002	bin587	S_Schwarzengrund_CVM19633_accessory_0001_length_110227	S_Schwarzengrund_CVM19633	1046	1298	253	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin588_se00001	bin588	S_Bongori_NCTC12419_accessory_0068_length_1295	S_Bongori_NCTC12419	1	1295	1295	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin589_se00001	bin589	S_Bongori_NCTC12419_accessory_0160_length_1295	S_Bongori_NCTC12419	1	1295	1295	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin590_se00001	bin590	S_Bongori_NCTC12419_accessory_0010_length_1294	S_Bongori_NCTC12419	1	1294	1294	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin591_se00001	bin591	S_Bongori_NCTC12419_accessory_0531_length_1293	S_Bongori_NCTC12419	1	638	638	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin591_se00002	bin591	S_Bongori_NCTC12419_accessory_0531_length_1293	S_Bongori_NCTC12419	639	639	1	NA	7	1	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0
bin591_se00003	bin591	S_Bongori_NCTC12419_accessory_0531_length_1293	S_Bongori_NCTC12419	640	1293	654	NA	18	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin592_se00001	bin592	S_Gallinarum_28791_accessory_0249_length_5153	S_Gallinarum_28791	1	1037	1037	NA	8	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1
bin592_se00002	bin592	S_Gallinarum_28791_accessory_0249_length_5153	S_Gallinarum_28791	1038	1044	7	NA	4	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin592_se00003	bin592	S_Gallinarum_28791_accessory_0249_length_5153	S_Gallinarum_28791	1045	1066	22	NA	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin592_se00004	bin592	S_Gallinarum_28791_accessory_0249_length_5153	S_Gallinarum_28791	1067	1073	7	NA	4	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin592_se00005	bin592	S_Gallinarum_28791_accessory_0249_length_5153	S_Gallinarum_28791	1074	1288	215	NA	8	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1
bin593_se00001	bin593	S_Bongori_NCTC12419_accessory_0366_length_1280	S_Bongori_NCTC12419	1	1280	1280	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin594_se00001	bin594	S_ParatyphiA_AKU12601_accessory_0254_length_1280	S_ParatyphiA_AKU12601	1	1254	1254	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin594_se00002	bin594	S_ParatyphiA_AKU12601_accessory_0254_length_1280	S_ParatyphiA_AKU12601	1255	1258	4	NA	14	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1
bin594_se00003	bin594	S_ParatyphiA_AKU12601_accessory_0254_length_1280	S_ParatyphiA_AKU12601	1259	1273	15	NA	13	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1
bin594_se00004	bin594	S_ParatyphiA_AKU12601_accessory_0254_length_1280	S_ParatyphiA_AKU12601	1274	1276	3	NA	6	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
bin594_se00005	bin594	S_ParatyphiA_AKU12601_accessory_0254_length_1280	S_ParatyphiA_AKU12601	1277	1277	1	NA	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1
bin594_se00006	bin594	S_ParatyphiA_AKU12601_accessory_0254_length_1280	S_ParatyphiA_AKU12601	1278	1280	3	NA	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin595_se00001	bin595	S_Bongori_NCTC12419_accessory_0476_length_1278	S_Bongori_NCTC12419	1	1278	1278	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin596_se00001	bin596	S_Typhimurium_ST313_AGEnt_accessory_0716_length_1278	S_Typhimurium_ST313_AGEnt	1	19	19	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bin596_se00002	bin596	S_Typhimurium_ST313_AGEnt_accessory_0716_length_1278	S_Typhimurium_ST313_AGEnt	20	20	1	NA	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bin596_se00003	bin596	S_Typhimurium_ST313_AGEnt_accessory_0716_length_1278	S_Typhimurium_ST313_AGEnt	21	1278	1258	NA	18	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
bin597_se00001	bin597	S_ParatyphiB_SPB7_accessory_0233_length_5568	S_ParatyphiB_SPB7	1	1277	1277	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
bin598_se00001	bin598	S_ParatyphiC_RKS4594_accessory_0134_length_39779	S_ParatyphiC_RKS4594	1	212	212	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin598_se00002	bin598	S_ParatyphiC_RKS4594_accessory_0134_length_39779	S_ParatyphiC_RKS4594	213	1275	1063	NA	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin599_se00001	bin599	S_Agona_SL483_accessory_0125_length_41322	S_Agona_SL483	1	1272	1272	NA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin600_se00001	bin600	S_ParatyphiB_SPB7_accessory_0189_length_84789	S_ParatyphiB_SPB7	1	1266	1266	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
bin601_se00001	bin601	S_Abortusovis_SR44_AGEnt_accessory_0199_length_1262	S_Abortusovis_SR44	1	3	3	NA	16	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1
bin601_se00002	bin601	S_Abortusovis_SR44_AGEnt_accessory_0199_length_1262	S_Abortusovis_SR44	4	1261	1258	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
bin601_se00003	bin601	S_Abortusovis_SR44_AGEnt_accessory_0199_length_1262	S_Abortusovis_SR44	1262	1262	1	NA	14	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1
bin602_se00001	bin602	S_Schwarzengrund_CVM19633_accessory_0001_length_110227	S_Schwarzengrund_CVM19633	1	1262	1262	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin603_se00001	bin603	S_ParatyphiC_RKS4594_accessory_0552_length_55414	S_ParatyphiC_RKS4594	1	1261	1261	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin604_se00001	bin604	S_Heidelberg_SL476_accessory_0181_length_27154	S_Heidelberg_SL476	1	1261	1261	NA	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0
bin605_se00001	bin605	S_Heidelberg_SL476_accessory_0037_length_62650	S_Heidelberg_SL476	1	282	282	NA	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bin605_se00002	bin605	S_Heidelberg_SL476_accessory_0037_length_62650	S_Heidelberg_SL476	283	283	1	NA	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
bin605_se00003	bin605	S_Heidelberg_SL476_accessory_0037_length_62650	S_Heidelberg_SL476	284	326	43	NA	6	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0
bin605_se00004	bin605	S_Heidelberg_SL476_accessory_0037_length_62650	S_Heidelberg_SL476	327	380	54	NA	7	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0
bin605_se00005	bin605	S_Heidelberg_SL476_accessory_0037_length_62650	S_Heidelberg_SL476	381	470	90	NA	6	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0
bin605_se00006	bin605	S_Heidelberg_SL476_accessory_0037_length_62650	S_Heidelberg_SL476	471	520	50	NA	5	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
bin605_se00007	bin605	S_Heidelberg_SL476_accessory_0037_length_62650	S_Heidelberg_SL476	521	537	17	NA	3	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
bin605_se00008	bin605	S_Heidelberg_SL476_accessory_0037_length_62650	S_Heidelberg_SL476	538	1256	719	NA	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
bin606_se00001	bin606	S_Heidelberg_SL476_accessory_0037_length_62650	S_Heidelberg_SL476	1	1256	1256	NA	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bin607_se00001	bin607	S_Agona_SL483_accessory_0531_length_1255	S_Agona_SL483	1	1255	1255	NA	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin608_se00001	bin608	S_Bongori_NCTC12419_accessory_0200_length_1254	S_Bongori_NCTC12419	1	27	27	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin608_se00002	bin608	S_Bongori_NCTC12419_accessory_0200_length_1254	S_Bongori_NCTC12419	28	447	420	NA	16	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
bin608_se00003	bin608	S_Bongori_NCTC12419_accessory_0200_length_1254	S_Bongori_NCTC12419	448	502	55	NA	15	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
bin608_se00004	bin608	S_Bongori_NCTC12419_accessory_0200_length_1254	S_Bongori_NCTC12419	503	1250	748	NA	16	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
bin608_se00005	bin608	S_Bongori_NCTC12419_accessory_0200_length_1254	S_Bongori_NCTC12419	1251	1254	4	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin609_se00001	bin609	S_Typhi_Ty2_accessory_0213_length_44607	S_Typhi_Ty2	1	1254	1254	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin610_se00001	bin610	S_Bongori_NCTC12419_accessory_0233_length_1246	S_Bongori_NCTC12419	1	1246	1246	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin611_se00001	bin611	S_Abortusovis_SR44_AGEnt_accessory_0337_length_1245	S_Abortusovis_SR44	1	1	1	NA	7	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1
bin611_se00002	bin611	S_Abortusovis_SR44_AGEnt_accessory_0337_length_1245	S_Abortusovis_SR44	2	2	1	NA	17	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1
bin611_se00003	bin611	S_Abortusovis_SR44_AGEnt_accessory_0337_length_1245	S_Abortusovis_SR44	3	1241	1239	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
bin611_se00004	bin611	S_Abortusovis_SR44_AGEnt_accessory_0337_length_1245	S_Abortusovis_SR44	1242	1245	4	NA	17	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1
bin612_se00001	bin612	S_Abortusovis_SR44_AGEnt_accessory_0129_length_1240	S_Abortusovis_SR44	1	1240	1240	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin613_se00001	bin613	S_Dublin_CT02021853_accessory_0032_length_1240	S_Dublin_CT02021853	1	1	1	NA	8	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0
bin613_se00002	bin613	S_Dublin_CT02021853_accessory_0032_length_1240	S_Dublin_CT02021853	2	1240	1239	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin614_se00001	bin614	S_Schwarzengrund_CVM19633_accessory_0001_length_110227	S_Schwarzengrund_CVM19633	1	1231	1231	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin615_se00001	bin615	S_Typhimurium_ST313_AGEnt_accessory_0351_length_1304	S_Typhimurium_ST313_AGEnt	1	582	582	NA	8	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0
