ref_genome	num_genomes_sharing	genome_codes_not_sharing	num_shared_positions
5	5	,1,2,3,6,7,8,9,10,11,13,15,16,18,	11122
5	5	,1,2,3,8,9,10,11,13,14,15,16,17,18,	1290
5	12	,2,10,11,14,15,18,	53869
5	12	,2,3,12,13,15,18,	1
5	12	,8,10,11,14,15,18,	1
5	12	,1,2,3,13,16,17,	1196
5	12	,2,10,11,13,15,18,	871
5	12	,1,2,3,10,11,13,	283
5	12	,3,4,10,11,12,13,	13
5	12	,9,10,11,14,15,18,	1794
5	12	,2,8,12,14,15,18,	40
5	12	,1,2,6,7,12,14,	125
5	12	,1,2,3,8,12,13,	1222
5	12	,1,3,6,7,8,16,	149
5	12	,2,10,11,12,15,18,	942
5	12	,2,3,6,7,15,18,	444
5	12	,1,6,7,10,11,14,	62
5	12	,1,2,8,10,11,14,	770
5	12	,1,2,8,9,16,17,	16
5	12	,9,10,11,12,15,18,	1
5	12	,8,9,12,14,16,17,	1750
5	12	,3,4,11,12,13,18,	27
5	12	,3,10,11,13,15,18,	134
5	12	,1,2,6,7,8,14,	487
5	12	,1,2,8,14,15,18,	3
5	12	,3,11,12,13,15,18,	29
5	12	,1,2,10,11,13,14,	37
5	12	,1,2,3,13,15,18,	382
5	12	,1,2,12,14,15,18,	19
5	12	,2,8,9,12,16,17,	202
5	12	,3,4,6,13,15,18,	88
5	12	,1,2,3,9,13,14,	5628
5	12	,1,2,8,14,16,17,	2972
5	12	,2,4,8,10,11,12,	7
5	12	,2,9,10,11,15,18,	1
5	12	,2,4,9,13,15,18,	115
5	12	,2,3,10,11,15,18,	506
5	12	,3,9,10,11,12,13,	11
5	12	,1,2,3,9,12,13,	114
5	12	,1,10,11,14,15,18,	15
5	12	,2,4,6,7,10,11,	194
5	12	,2,7,8,9,12,14,	718
5	12	,2,3,4,6,7,13,	973
5	12	,6,7,10,11,12,13,	4
5	12	,3,8,12,13,14,18,	1
5	12	,3,9,12,13,15,18,	63
5	12	,1,6,7,9,10,11,	231
5	12	,2,8,10,11,15,18,	7
5	12	,2,6,7,10,11,13,	732
5	12	,2,8,9,14,16,17,	75
5	12	,3,4,8,12,13,14,	3
5	12	,2,8,9,10,11,14,	402
5	12	,2,3,7,10,11,13,	1
5	12	,1,2,9,14,16,17,	6
5	12	,1,2,3,4,12,13,	368
5	12	,2,3,10,11,12,13,	123
5	12	,1,2,6,7,10,11,	2
5	12	,2,4,10,11,15,18,	306
5	12	,1,2,10,11,15,18,	18714
5	12	,10,11,15,16,17,18,	678
5	12	,1,3,13,14,15,18,	148
5	12	,2,3,8,12,13,14,	1
5	12	,1,9,10,11,15,18,	1500
5	12	,3,6,7,10,11,13,	272
5	17	,15,	1258
5	17	,12,	74
5	17	,14,	3605
5	17	,9,	633
5	17	,6,	1464
5	17	,3,	22080
5	17	,18,	744
5	17	,1,	701
5	17	,11,	349
5	17	,13,	1165
5	17	,7,	12497
5	17	,2,	495467
5	17	,4,	5332
5	17	,8,	603
5	17	,10,	229
5	6	,2,3,8,9,10,11,12,13,14,15,17,18,	1
5	6	,1,2,6,7,8,9,10,11,13,15,16,18,	517
5	6	,1,2,8,9,10,11,12,14,15,16,17,18,	461
5	6	,2,3,9,10,11,12,13,14,15,16,17,18,	84
5	6	,2,4,6,7,9,10,11,12,13,14,15,18,	10
5	6	,1,2,4,6,7,9,12,14,15,16,17,18,	561
5	6	,3,6,7,8,10,11,12,13,15,16,17,18,	1015
5	6	,1,2,3,4,8,9,10,11,13,14,16,17,	127
5	6	,2,3,8,9,10,11,13,14,15,16,17,18,	201
5	6	,1,2,3,6,7,8,9,10,11,13,15,18,	526
5	6	,2,3,8,9,10,11,12,13,14,15,16,18,	62
5	6	,2,3,8,9,10,11,12,13,14,15,16,17,	631
5	6	,1,2,3,4,8,9,10,11,13,15,17,18,	780
5	6	,2,3,8,9,10,11,12,13,15,16,17,18,	8
5	6	,1,2,3,9,10,11,13,14,15,16,17,18,	778
5	6	,1,2,3,4,10,11,13,14,15,16,17,18,	375
5	6	,1,2,4,6,7,8,10,11,12,15,16,18,	5
5	6	,1,2,3,4,6,7,10,11,12,13,15,18,	12
5	6	,3,8,9,10,11,12,13,14,15,16,17,18,	65
5	4	,1,2,3,4,6,7,8,9,10,11,12,13,15,18,	2
5	4	,1,2,6,7,8,9,10,11,12,13,15,16,17,18,	184
5	4	,1,2,3,4,6,7,8,10,11,12,13,14,15,18,	5
5	4	,1,2,3,6,7,8,9,10,11,12,13,15,16,18,	484
5	4	,2,3,4,8,9,10,11,12,13,14,15,16,17,18,	5959
5	4	,1,3,6,7,8,9,10,11,12,13,14,15,16,18,	1
5	4	,1,2,6,7,8,9,10,11,12,13,14,15,16,18,	3227
5	4	,1,2,3,8,9,10,11,12,13,14,15,16,17,18,	34042
5	4	,1,2,3,4,6,7,8,9,10,11,13,14,16,17,	477
5	4	,1,2,3,4,6,7,9,10,11,12,13,14,15,18,	120
5	4	,1,2,3,6,7,8,9,10,11,13,14,15,16,18,	11
5	4	,1,3,6,7,8,9,10,11,12,13,15,16,17,18,	2714
5	4	,2,3,6,7,8,9,10,11,12,13,15,16,17,18,	3
5	4	,1,2,3,4,8,9,10,11,12,13,15,16,17,18,	1789
5	4	,1,2,3,4,9,10,11,12,13,14,15,16,17,18,	971
5	4	,1,2,3,4,6,7,8,9,10,11,13,15,16,18,	5
5	1	,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,	18265
5	16	,14,18,	2
5	16	,2,6,	81
5	16	,9,12,	225
5	16	,1,14,	757
5	16	,10,11,	13491
5	16	,6,7,	12748
5	16	,16,17,	123
5	16	,2,10,	169
5	16	,15,18,	18719
5	16	,4,13,	113
5	16	,2,12,	569
5	16	,3,13,	950
5	16	,2,9,	620
5	16	,7,13,	37
5	16	,2,13,	583
5	16	,2,8,	9209
5	16	,7,10,	26
5	16	,12,14,	152
5	16	,1,2,	19414
5	16	,2,4,	2260
5	16	,2,14,	44035
5	16	,9,14,	356
5	16	,2,3,	10311
5	16	,2,7,	3060
5	16	,8,12,	122
5	16	,4,12,	37
5	16	,7,8,	88
5	16	,7,14,	135
5	7	,2,3,8,9,10,11,13,15,16,17,18,	1395
5	7	,1,2,3,4,8,9,10,11,12,13,14,	113
5	7	,2,3,9,10,11,13,14,15,16,17,18,	18
5	7	,1,2,3,8,9,10,11,13,15,17,18,	7
5	7	,3,8,9,10,11,13,14,15,16,17,18,	288
5	7	,1,4,6,7,8,9,10,11,13,16,17,	660
5	7	,1,2,3,8,10,11,13,15,16,17,18,	184
5	7	,2,3,4,6,7,10,11,12,13,15,18,	163
5	7	,1,2,3,6,7,8,9,12,13,14,16,	113
5	7	,1,8,9,10,11,12,14,15,16,17,18,	9387
5	7	,1,3,6,7,8,9,10,11,15,16,18,	2
5	7	,1,2,3,6,7,9,10,11,12,13,14,	413
5	7	,1,2,3,6,7,9,10,11,13,15,18,	428
5	7	,8,9,10,11,12,13,14,15,16,17,18,	2
5	7	,2,3,8,9,12,13,14,15,16,17,18,	1
5	7	,2,3,4,6,7,9,10,11,13,15,18,	169
5	7	,1,2,6,7,8,10,11,12,14,15,18,	3379
5	7	,1,2,8,9,10,11,14,15,16,17,18,	1588
5	7	,1,2,3,6,7,10,11,13,14,15,18,	295
5	7	,1,2,3,9,10,11,12,13,14,15,18,	983
5	7	,1,2,3,6,7,8,10,11,13,15,18,	258
5	7	,1,2,6,7,9,12,14,15,16,17,18,	48
5	7	,1,2,3,8,9,12,13,14,16,17,18,	1
5	7	,2,3,7,8,10,11,12,13,14,15,18,	1895
5	7	,1,2,6,7,8,10,11,13,15,16,18,	42
5	7	,1,2,3,8,12,13,14,15,16,17,18,	25
5	7	,1,2,3,6,7,8,9,12,13,16,17,	11
5	7	,3,4,6,7,9,13,14,15,16,17,18,	1069
5	10	,2,3,8,9,13,14,16,17,	5
5	10	,2,3,8,12,13,14,16,17,	6
5	10	,1,2,9,14,15,16,17,18,	107
5	10	,2,3,10,11,13,15,16,18,	93
5	10	,1,6,7,8,13,15,16,18,	65
5	10	,2,9,12,14,15,16,17,18,	113
5	10	,1,8,10,11,12,14,15,18,	4
5	10	,3,8,10,11,13,14,15,18,	132
5	10	,1,2,6,7,8,10,11,14,	216
5	10	,2,3,8,10,11,14,15,18,	57
5	10	,1,3,9,12,13,14,16,17,	2
5	10	,2,10,11,12,15,16,17,18,	7
5	10	,2,4,8,9,10,11,15,18,	1
5	10	,2,8,10,11,12,14,15,18,	3
5	10	,1,2,9,10,11,14,15,18,	755
5	10	,1,2,8,9,12,14,16,17,	2762
5	10	,1,4,6,7,8,10,11,13,	52
5	10	,2,3,10,11,12,13,15,18,	1173
5	10	,1,2,3,8,9,13,16,17,	60
5	10	,2,3,10,11,13,14,15,18,	2116
5	10	,1,3,6,7,8,13,15,18,	24
5	10	,2,3,8,9,12,13,16,17,	334
5	10	,1,2,3,8,9,12,14,17,	1088
5	10	,1,3,6,7,8,12,13,16,	7
5	10	,2,3,9,10,11,13,14,17,	1
5	10	,1,2,6,7,10,11,12,14,	1321
5	10	,1,2,3,10,11,13,15,18,	4301
5	10	,2,10,11,14,15,16,17,18,	487
5	10	,1,2,4,8,9,10,11,14,	171
5	10	,9,10,11,12,13,14,15,18,	158
5	10	,2,9,10,11,12,14,15,18,	7566
5	10	,2,8,9,10,11,14,15,18,	5386
5	10	,2,3,6,7,9,12,13,14,	20
5	10	,1,2,10,11,12,14,15,18,	5858
5	10	,2,3,4,6,7,10,11,13,	2546
5	10	,1,2,8,10,11,14,15,18,	8620
5	11	,1,2,10,11,12,16,17,	2
5	11	,2,10,11,13,14,15,18,	80
5	11	,2,3,8,12,13,16,17,	1
5	11	,2,4,6,7,10,11,13,	363
5	11	,2,10,11,12,14,15,18,	459
5	11	,2,8,10,11,14,15,18,	522
5	11	,1,2,6,7,10,11,14,	443
5	11	,1,2,8,10,11,15,18,	205
5	11	,2,9,10,11,14,15,18,	1746
5	11	,3,9,10,11,13,15,18,	1
5	11	,3,6,7,8,12,15,18,	23
5	11	,2,3,6,7,13,15,18,	562
5	11	,3,10,11,12,13,15,18,	34
5	11	,6,7,9,10,11,12,13,	17
5	11	,2,6,7,8,9,10,11,	108
5	11	,2,3,9,10,11,12,13,	43
5	11	,3,8,9,13,14,16,17,	1
5	11	,1,2,14,15,16,17,18,	951
5	11	,3,4,7,11,12,13,18,	34
5	11	,1,2,10,11,14,16,17,	34
5	11	,1,8,9,12,13,16,17,	1
5	11	,3,9,10,11,12,13,14,	47
5	11	,1,8,10,11,14,15,18,	5
5	11	,3,8,10,11,13,15,18,	164
5	11	,1,2,6,7,14,15,18,	14
5	11	,1,3,10,11,13,15,18,	6
5	11	,2,9,10,11,14,16,17,	3
5	11	,1,2,10,11,14,15,18,	6493
5	11	,2,3,10,11,13,15,18,	146
5	11	,10,11,12,15,16,17,18,	1199
5	11	,2,3,12,13,14,16,17,	786
5	11	,2,3,9,12,13,16,17,	106
5	11	,2,3,6,7,10,11,13,	970
5	11	,1,2,10,11,12,15,18,	898
5	11	,2,12,14,15,16,17,18,	3
5	11	,9,10,11,12,14,15,18,	4872
5	11	,1,3,8,9,13,16,17,	57
5	11	,1,2,3,8,13,16,17,	4220
5	11	,3,4,11,12,13,15,18,	32
5	11	,2,3,8,12,13,14,18,	30
5	11	,1,2,8,12,14,15,18,	110
5	11	,1,2,3,4,9,12,13,	1
5	11	,3,8,9,12,13,15,18,	2
5	11	,1,3,4,6,13,15,18,	38
5	11	,2,6,7,10,11,12,14,	297
5	11	,1,2,3,9,12,13,16,	1072
5	2	,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,	5188
5	2	,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,18,	220
5	2	,1,2,3,4,6,7,8,9,10,11,12,13,14,16,17,18,	2274
5	2	,1,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,	1
5	2	,1,2,3,4,6,7,8,9,10,11,12,13,15,16,17,18,	236
5	2	,1,2,3,4,6,7,8,9,10,11,13,14,15,16,17,18,	1
6	3	,2,3,5,7,8,9,10,11,12,13,14,15,16,17,18,	63
6	3	,1,2,3,5,8,9,10,11,12,13,14,15,16,17,18,	3675
6	3	,1,2,3,4,8,9,10,11,12,13,14,15,16,17,18,	32
6	3	,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,	884
6	3	,1,2,3,4,5,8,9,10,11,13,14,15,16,17,18,	23053
6	15	,2,9,12,	3458
6	15	,3,13,14,	6
6	15	,2,4,5,	5
6	15	,2,7,8,	1362
6	15	,10,11,14,	1
6	15	,8,14,18,	2
6	15	,2,7,10,	142
6	15	,1,3,13,	58
6	15	,8,10,11,	423
6	15	,2,8,12,	273
6	15	,2,16,17,	8
6	15	,2,4,12,	62
6	15	,3,10,11,	2150
6	15	,8,16,17,	3444
6	15	,2,4,9,	51
6	15	,4,16,17,	119
6	15	,2,7,9,	2
6	15	,7,10,11,	381
6	15	,1,2,9,	25
6	15	,1,2,14,	3659
6	15	,14,15,18,	3
6	15	,1,8,14,	1
6	15	,2,3,13,	11863
6	15	,2,4,8,	7
6	15	,9,12,13,	257
6	15	,2,4,13,	84
6	15	,1,2,5,	1250
6	15	,2,9,14,	491
6	15	,7,15,18,	334
6	15	,2,15,18,	1211
6	15	,2,12,14,	355
6	15	,2,10,11,	18170
6	15	,2,13,14,	7
6	13	,2,9,10,11,12,	10
6	13	,2,3,9,13,14,	2573
6	13	,3,12,13,15,18,	419
6	13	,10,11,14,15,18,	6305
6	13	,3,9,13,14,17,	3
6	13	,1,2,8,9,14,	308
6	13	,1,3,13,16,17,	18
6	13	,2,12,14,15,18,	530
6	13	,1,2,10,11,14,	921
6	13	,1,2,3,12,13,	28
6	13	,2,7,8,12,14,	2
6	13	,2,8,12,16,17,	101
6	13	,2,3,8,12,13,	11941
6	13	,2,3,10,11,13,	415
6	13	,7,8,9,12,14,	11
6	13	,1,2,10,11,13,	244
6	13	,1,3,9,13,14,	573
6	13	,2,9,14,16,17,	1
6	13	,2,3,15,16,18,	1
6	13	,1,2,3,13,14,	55
6	13	,2,8,12,15,18,	587
6	13	,2,10,11,13,15,	36
6	13	,1,3,10,11,13,	227
6	13	,1,10,11,15,18,	7727
6	13	,3,10,11,12,13,	1
6	13	,2,8,9,16,17,	15
6	13	,2,9,14,15,18,	189
6	13	,2,10,11,15,18,	29747
6	13	,2,8,14,16,17,	14
6	13	,2,12,14,16,17,	983
6	13	,1,2,14,15,18,	3405
6	9	,2,9,10,11,14,15,16,17,18,	358
6	9	,1,2,3,10,11,12,14,15,18,	61
6	9	,2,8,9,10,11,12,14,16,17,	259
6	9	,1,2,3,10,11,13,14,15,18,	352
6	9	,1,2,3,9,10,11,13,15,18,	5
6	9	,1,2,10,11,12,15,16,17,18,	83
6	9	,1,3,8,9,12,13,14,16,17,	91
6	9	,2,9,10,11,12,15,16,17,18,	1
6	9	,1,2,8,9,10,11,14,15,18,	172
6	9	,1,2,5,8,9,13,14,16,17,	2
6	9	,1,3,8,12,13,15,16,17,18,	4799
6	9	,2,7,9,10,11,12,14,15,18,	61
6	9	,1,2,3,5,8,10,11,12,13,	653
6	9	,3,9,10,11,12,13,14,15,18,	1287
6	9	,1,2,3,8,10,11,13,16,17,	39
6	9	,1,2,8,10,11,12,14,15,18,	2785
6	9	,2,8,9,10,11,12,14,15,18,	6
6	9	,2,10,11,12,14,15,16,17,18,	1646
6	9	,1,2,5,8,9,12,14,16,17,	1585
6	9	,2,8,9,12,14,15,16,17,18,	69
6	9	,1,2,5,10,11,12,14,15,18,	7174
6	9	,2,8,10,11,14,15,16,17,18,	3584
6	9	,1,2,3,8,12,13,14,16,17,	2
6	9	,1,2,4,8,10,11,12,16,17,	12
6	9	,1,2,8,9,14,15,16,17,18,	1220
6	9	,1,2,3,4,9,12,13,16,17,	154
6	9	,2,4,8,9,10,11,14,15,18,	111
6	9	,1,2,10,11,14,15,16,17,18,	1364
6	9	,1,2,8,10,11,12,14,16,17,	287
6	9	,1,2,3,8,9,12,13,14,17,	1405
6	8	,1,2,3,9,10,11,12,13,15,18,	2
6	8	,1,2,3,8,9,10,11,14,15,18,	228
6	8	,1,2,3,4,5,8,12,13,16,17,	35
6	8	,3,8,9,10,11,13,15,16,17,18,	1
6	8	,2,3,8,10,11,12,13,14,15,18,	1
6	8	,3,9,10,11,13,14,15,16,17,18,	2
6	8	,2,8,9,10,11,12,15,16,17,18,	183
6	8	,2,3,8,9,13,14,15,16,17,18,	1
6	8	,1,2,3,9,10,11,13,14,15,18,	1793
6	8	,1,2,8,10,11,14,15,16,17,18,	70
6	8	,2,3,4,10,11,13,15,16,17,18,	150
6	8	,2,8,10,11,12,14,15,16,17,18,	1757
6	8	,1,2,8,10,11,12,15,16,17,18,	25
6	8	,3,7,8,10,11,12,13,14,15,18,	7
6	8	,1,2,3,5,10,11,12,14,15,18,	4502
6	8	,1,2,3,8,9,12,13,14,16,17,	19143
6	8	,2,8,9,10,11,14,15,16,17,18,	21
6	8	,1,3,4,8,9,10,11,12,13,14,	3
6	8	,1,2,5,8,9,14,15,16,17,18,	2
6	8	,2,9,10,11,12,14,15,16,17,18,	272
6	8	,1,2,3,8,9,10,11,13,15,18,	7
6	8	,2,3,8,9,10,11,13,14,15,18,	113
6	14	,2,9,16,17,	75
6	14	,1,2,9,14,	346
6	14	,8,12,14,18,	4
6	14	,1,2,15,18,	1429
6	14	,2,4,8,9,	9
6	14	,3,10,11,13,	1248
6	14	,8,12,16,17,	422
6	14	,1,2,10,11,	5144
6	14	,1,10,11,14,	419
6	14	,1,8,9,12,	2837
6	14	,1,3,13,14,	139
6	14	,2,4,13,14,	252
6	14	,2,3,13,14,	7
6	14	,2,10,11,12,	145
6	14	,1,9,13,14,	1
6	14	,7,8,16,17,	9
6	14	,8,13,16,17,	3
6	14	,10,11,15,18,	16309
6	14	,2,8,9,16,	29
6	14	,2,8,9,12,	5411
6	14	,1,3,12,13,	341
6	14	,4,8,10,11,	1
6	14	,1,12,16,17,	120
6	14	,3,8,12,13,	1028
6	14	,2,3,12,13,	2
6	14	,3,4,12,13,	10
6	14	,2,8,16,17,	47
6	14	,2,3,9,13,	5728
6	14	,1,8,9,14,	248
6	14	,8,12,15,18,	27
6	14	,12,14,15,18,	5
6	14	,9,10,11,12,	47
6	14	,3,9,13,14,	15
6	14	,2,8,10,11,	171
6	14	,2,3,15,18,	953
6	14	,1,2,5,12,	1694
6	14	,7,14,15,18,	32
6	14	,2,10,11,14,	2170
6	14	,2,4,5,14,	70
6	14	,2,14,16,17,	6228
6	14	,1,2,8,14,	509
6	14	,2,14,15,18,	9900
6	18	,0,	3428547
6	10	,2,3,10,11,12,13,15,18,	1170
6	10	,1,2,10,11,12,14,15,18,	5898
6	10	,2,3,8,9,12,13,16,17,	334
6	10	,1,2,8,10,11,14,15,18,	8620
6	10	,2,3,10,11,13,14,15,18,	2116
6	10	,2,8,12,14,15,16,17,18,	58
6	10	,1,2,3,8,9,13,16,17,	60
6	10	,2,10,11,12,15,16,17,18,	7
6	10	,2,4,8,9,10,11,15,18,	1
6	10	,1,3,9,12,13,14,16,17,	2
6	10	,2,3,8,10,11,14,15,18,	57
6	10	,2,9,10,11,12,14,15,18,	7566
6	10	,1,2,5,8,9,14,16,17,	891
6	10	,1,2,5,10,11,12,15,18,	3335
6	10	,1,2,8,9,12,14,16,17,	2762
6	10	,1,2,9,10,11,14,15,18,	755
6	10	,2,8,10,11,12,14,15,18,	3
6	10	,2,8,9,10,11,14,15,18,	5374
6	10	,1,2,4,8,9,10,11,14,	171
6	10	,1,8,10,11,12,14,15,18,	4
6	10	,2,10,11,14,15,16,17,18,	487
6	10	,2,8,9,10,11,12,16,17,	2
6	10	,3,8,10,11,13,14,15,18,	132
6	10	,9,10,11,12,13,14,15,18,	158
6	10	,2,3,9,10,11,13,14,17,	1
6	10	,1,2,3,8,9,12,14,17,	1088
6	10	,1,2,3,10,11,13,15,18,	5038
6	10	,1,2,9,14,15,16,17,18,	107
6	10	,2,3,8,12,13,14,16,17,	6
6	11	,2,10,11,13,14,15,18,	80
6	11	,2,3,8,9,15,16,18,	30
6	11	,1,2,10,11,12,16,17,	2
6	11	,2,3,8,12,13,16,17,	1
6	11	,2,10,11,12,14,15,18,	596
6	11	,2,8,10,11,14,15,18,	432
6	11	,2,9,10,11,14,15,18,	1746
6	11	,1,2,8,10,11,15,18,	243
6	11	,3,9,10,11,13,15,18,	1
6	11	,2,3,9,10,11,12,13,	43
6	11	,3,8,9,13,14,16,17,	1
6	11	,1,2,14,15,16,17,18,	951
6	11	,1,8,9,12,13,16,17,	1
6	11	,1,2,10,11,14,16,17,	34
6	11	,1,8,10,11,14,15,18,	5
6	11	,3,8,10,11,13,15,18,	164
6	11	,1,3,10,11,13,15,18,	6
6	11	,1,2,5,8,10,11,12,	1015
6	11	,2,9,10,11,14,16,17,	3
6	11	,1,2,10,11,14,15,18,	6143
6	11	,2,3,10,11,13,15,18,	23
6	11	,10,11,12,15,16,17,18,	1199
6	11	,2,9,10,11,12,15,18,	165
6	11	,2,3,12,13,14,16,17,	786
6	11	,2,3,9,12,13,16,17,	106
6	11	,1,2,10,11,12,15,18,	898
6	11	,9,10,11,12,14,15,18,	4872
6	11	,1,3,8,9,13,16,17,	57
6	11	,1,2,3,8,13,16,17,	4211
6	11	,2,3,8,12,13,14,18,	30
6	11	,1,2,8,12,14,15,18,	110
6	11	,1,2,3,4,9,12,13,	1
6	11	,3,8,9,12,13,15,18,	2
6	11	,1,2,3,9,12,13,16,	1072
6	2	,1,2,3,4,5,7,8,9,10,11,12,13,15,16,17,18,	40
6	2	,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,	5996
6	5	,1,2,3,4,8,9,10,11,12,13,14,16,17,	190
6	5	,2,3,8,9,10,11,12,13,14,15,16,17,18,	25586
6	5	,1,3,4,9,10,11,12,13,14,15,16,17,18,	1
6	5	,1,2,3,5,8,9,10,11,13,14,15,16,18,	643
6	5	,1,2,4,8,9,10,11,12,14,15,16,17,18,	70
6	5	,1,3,8,9,10,11,12,13,14,15,16,17,18,	326
6	5	,2,4,5,8,9,10,11,12,14,15,16,17,18,	173
6	5	,2,3,4,5,8,9,12,13,14,15,16,17,18,	2
6	5	,1,2,3,4,8,9,10,11,12,13,14,15,18,	70
6	5	,1,2,3,9,10,11,12,13,14,15,16,17,18,	52
6	5	,1,2,3,8,9,10,11,13,14,15,16,17,18,	1076
6	5	,1,2,3,4,8,9,10,11,13,15,16,17,18,	1
6	5	,1,2,3,5,8,9,10,11,13,14,16,17,18,	171
6	12	,3,9,12,13,15,18,	63
6	12	,2,3,9,15,16,18,	1
6	12	,2,8,10,11,15,18,	61
6	12	,2,8,9,14,16,17,	106
6	12	,2,8,9,10,11,14,	402
6	12	,3,4,8,12,13,14,	3
6	12	,1,2,9,14,16,17,	6
6	12	,1,2,3,4,12,13,	368
6	12	,2,3,10,11,12,13,	123
6	12	,2,4,10,11,15,18,	306
6	12	,1,2,10,11,15,18,	18771
6	12	,10,11,15,16,17,18,	678
6	12	,1,3,13,14,15,18,	147
6	12	,2,3,8,12,13,14,	1
6	12	,1,9,10,11,15,18,	1500
6	12	,1,2,10,11,13,14,	37
6	12	,1,2,3,13,15,18,	382
6	12	,1,2,12,14,15,18,	19
6	12	,1,2,3,9,13,14,	5638
6	12	,2,8,9,12,16,17,	202
6	12	,1,2,8,14,16,17,	2972
6	12	,2,4,8,10,11,12,	7
6	12	,2,9,10,11,15,18,	1
6	12	,2,4,9,13,15,18,	115
6	12	,2,3,10,11,15,18,	538
6	12	,1,10,11,14,15,18,	15
6	12	,1,2,3,9,12,13,	114
6	12	,2,7,8,9,12,14,	718
6	12	,3,8,12,13,14,18,	1
6	12	,2,10,11,12,15,18,	942
6	12	,1,2,8,10,11,14,	770
6	12	,1,2,8,9,16,17,	16
6	12	,8,9,12,14,16,17,	1751
6	12	,3,10,11,13,15,18,	134
6	12	,1,2,8,14,15,18,	3
6	12	,2,10,11,14,15,18,	53991
6	12	,2,3,12,13,15,18,	1
6	12	,8,10,11,14,15,18,	1
6	12	,1,2,3,13,16,17,	1196
6	12	,2,10,11,13,15,18,	713
6	12	,1,2,3,10,11,13,	282
6	12	,9,10,11,14,15,18,	1794
6	12	,3,4,10,11,12,13,	13
6	12	,2,7,8,9,16,17,	88
6	12	,2,8,12,14,15,18,	46
6	12	,1,2,3,8,12,13,	1222
6	6	,1,2,3,5,8,9,10,11,13,14,16,17,	3
6	6	,1,2,3,5,8,10,11,13,15,16,17,18,	430
6	6	,2,3,8,9,10,11,13,14,15,16,17,18,	201
6	6	,2,3,8,9,10,11,12,13,14,15,17,18,	1
6	6	,1,2,3,4,8,9,10,11,13,14,16,17,	127
6	6	,1,2,3,8,10,11,12,13,15,16,17,18,	3
6	6	,1,2,3,4,8,9,10,11,13,15,17,18,	780
6	6	,2,3,8,9,10,11,12,13,14,15,16,17,	631
6	6	,1,2,8,9,10,11,12,14,15,16,17,18,	461
6	6	,1,2,3,5,8,9,13,14,15,16,17,18,	85
6	6	,2,5,8,9,10,11,12,14,15,16,17,18,	178
6	6	,1,2,3,4,10,11,13,14,15,16,17,18,	375
6	6	,1,2,3,9,10,11,13,14,15,16,17,18,	778
6	6	,2,3,8,9,10,11,12,13,15,16,17,18,	24
6	6	,3,8,9,10,11,12,13,14,15,16,17,18,	65
6	17	,1,	701
6	17	,18,	744
6	17	,3,	22065
6	17	,9,	643
6	17	,12,	86
6	17	,14,	3614
6	17	,15,	1258
6	17	,5,	921
6	17	,10,	213
6	17	,8,	701
6	17	,7,	12470
6	17	,4,	5228
6	17	,2,	497584
6	17	,13,	1431
6	17	,11,	349
6	4	,1,3,4,8,9,10,11,12,13,14,15,16,17,18,	3
6	4	,1,2,3,5,8,9,10,11,12,13,14,16,17,18,	11
6	4	,1,2,3,5,8,9,10,11,13,14,15,16,17,18,	4652
6	4	,2,3,4,5,8,9,10,11,12,13,15,16,17,18,	16
6	4	,2,3,5,8,9,10,11,12,13,14,15,16,17,18,	20889
6	4	,1,2,3,8,9,10,11,12,13,14,15,16,17,18,	34122
6	4	,1,2,4,5,8,9,10,11,12,14,15,16,17,18,	53
6	4	,1,2,3,4,5,8,9,12,13,14,15,16,17,18,	804
6	4	,2,3,7,8,9,10,11,12,13,14,15,16,17,18,	5
6	4	,1,2,3,4,8,9,10,11,12,13,15,16,17,18,	1789
6	4	,2,3,4,8,9,10,11,12,13,14,15,16,17,18,	5959
6	4	,1,3,4,5,8,9,10,11,13,14,15,16,17,18,	1
6	4	,1,2,3,4,9,10,11,12,13,14,15,16,17,18,	971
6	16	,15,18,	17612
6	16	,2,12,	558
6	16	,4,13,	113
6	16	,2,5,	141
6	16	,1,14,	757
6	16	,14,18,	2
6	16	,9,12,	225
6	16	,2,10,	165
6	16	,16,17,	123
6	16	,10,11,	13168
6	16	,9,14,	356
6	16	,2,3,	10282
6	16	,2,4,	2260
6	16	,1,2,	19258
6	16	,2,14,	43955
6	16	,4,12,	37
6	16	,7,8,	88
6	16	,7,14,	270
6	16	,2,7,	3066
6	16	,8,12,	262
6	16	,7,13,	37
6	16	,2,13,	451
6	16	,3,13,	949
6	16	,2,9,	620
6	16	,12,14,	152
6	16	,2,8,	9161
6	16	,7,10,	26
6	7	,1,2,8,9,10,11,14,15,16,17,18,	1581
6	7	,2,8,9,10,11,12,14,15,16,17,18,	83
6	7	,1,2,3,8,9,12,13,14,16,17,18,	1
6	7	,1,2,3,9,10,11,12,13,14,15,18,	983
6	7	,8,9,10,11,12,13,14,15,16,17,18,	2
6	7	,2,3,8,9,12,13,14,15,16,17,18,	29
6	7	,1,2,3,8,12,13,14,15,16,17,18,	25
